chr,start,end
chr11,63400000,135006516
chr12,1,133851895
chr12,1,133851895
chr5,1,180915260
chr18,19000001,78077248
chr2,68600001,243199373
chr18,73100000,78077248
chr18,43500001,61600000
chr1,142600001,150300000
chr12,1,133851895
chr20,27500001,63025520
chrX,1,155270560
chr14,1,107349540
chr3,107900001,111300000
chr16,81700001,84200000
chr1,1,249250621
chr3,179000001,182700000
chr5,115200001,155700000
chr7,123800001,127100000
chr8,127300001,131500000
chr9,108200001,111300000
chr11,2800001,10700000
chr14,62100001,64800000
chr20,29400001,32100000
chr22,44200001,48400000
chr1,1,249250621
chr1,224600001,227000000
chr3,179000001,182700000
chr8,127300001,131500000
chr9,108200001,111300000
chr2,235600001,237300000
chr3,16400001,23900000
chr3,179000001,182700000
chr5,176600001,180915260
chr8,127300001,131500000
chr9,108200001,111300000
chr20,1,63025520
chr22,49400001,51304566
chr20,1,63025520
chr1,224600001,227000000
chr2,235600001,237300000
chr3,179000001,182700000
chr8,127300001,131500000
chr9,108200001,111300000
chr17,31800001,38100000
chr1,4487351,4540795
chr1,4717341,4739318
chr1,5236759,5293365
chr1,5471518,5487195
chr1,62445914,62474151
chr1,81567343,81930211
chr1,182858009,182879629
chr1,205167645,205262503
chr1,232712618,232753541
chr1,235539972,235612228
chr2,13488575,13528298
chr2,14883816,14908003
chr2,21370988,21394076
chr2,30109238,30125169
chr2,91778630,91789482
chr2,117365292,117465717
chr2,127341281,127352538
chr2,172381424,172402548
chr2,206016696,206026866
chr2,212678167,212700068
chr2,221087134,221122611
chr2,228767420,228777632
chr2,241191426,241226826
chr3,908746,925460
chr3,949346,972139
chr3,6205699,6216962
chr3,26531784,26555459
chr3,68570606,68583049
chr3,104133980,104151030
chr3,116527227,116537914
chr3,132799175,132809378
chr3,190939540,190969025
chr4,18621090,18639701
chr4,93210177,93293583
chr4,140057028,140069623
chr5,2527274,2611229
chr5,2783760,2871081
chr5,4105407,4121368
chr5,32107085,32193108
chr5,40780628,40799540
chr5,40800076,40847428
chr5,83685751,83732852
chr5,84828326,84862870
chr5,155800695,155813032
chr5,157233290,157245928
chr5,168156159,168170696
chr5,173810055,173823541
chr6,40119547,40133081
chr6,66379912,66403840
chr6,83341341,83368534
chr6,94284746,94413736
chr6,103765671,103789265
chr6,161113360,161128947
chr6,170389597,170427731
chr7,4603959,4620018
chr7,9235581,9275651
chr7,81824029,81903199
chr7,104634377,104644391
chr7,121390973,121467980
chr7,122027626,122118538
chr7,154966515,154983942
chr7,157417392,157430755
chr8,1376123,1397403
chr8,11218894,11234780
chr8,12371372,12551618
chr8,21510089,21585379
chr8,27591670,27604321
chr8,29350123,29363265
chr8,30140000,30185599
chr8,39284193,39299552
chr8,52829266,52844411
chr8,58709283,58736855
chr8,70821006,70861599
chr8,139513972,139541296
chr8,139848830,139863325
chr8,140055956,140110417
chr8,140511946,140526489
chr8,140998644,141017005
chr9,5084341,5106788
chr9,7709994,7727818
chr9,33787872,33808821
chr9,79757362,79788254
chr9,93864979,93898757
chr9,103268753,103308996
chr9,103395035,103453200
chr9,111189116,111219000
chr9,127128992,127153360
chr10,752194,771769
chr10,21709302,21836275
chr10,23557712,23624156
chr10,23805600,23877232
chr10,45247677,45260470
chr10,50395550,50415590
chr10,55093532,55128992
chr10,57429858,57439915
chr10,70063595,70093060
chr10,94789193,94805665
chr10,96865173,96875947
chr10,106945876,106979363
chr10,113914106,113929627
chr10,126776280,126790161
chr10,132540456,132570794
chr10,133320806,133352752
chr11,3474214,3531404
chr11,13288217,13301941
chr11,49710850,49746756
chr11,49823456,49852028
chr11,65906063,65923149
chr11,101415233,101439655
chr11,109507351,109536652
chr11,123436457,123451775
chr12,9637898,9713662
chr12,34231405,34261669
chr12,59012260,59037742
chr12,70865579,70877753
chr12,80091623,80153681
chr12,112857762,112886520
chr12,127411330,127429480
chr12,129023665,129062605
chr12,129165325,129186190
chr12,129226774,129269960
chr12,129680946,129700505
chr12,130012790,130024491
chr12,130505955,130553782
chr12,131013634,131045196
chr13,19512050,19590336
chr13,25029084,25039666
chr13,25094700,25108315
chr13,38072025,38088808
chr13,55692951,55718061
chr13,84692066,84709567
chr13,101867059,101893500
chr13,102031942,102050660
chr13,106338197,106357764
chr13,110475730,110491504
chr14,20392603,20422254
chr14,47424233,47463683
chr14,54590344,54600787
chr14,57400402,57454439
chr14,78620191,78633264
chr14,81039157,81052278
chr14,93065483,93078740
chr14,95936287,95979277
chr14,97729189,97747829
chr14,99197360,99238743
chr14,105366500,105382228
chr16,6231877,6250838
chr16,10157082,10170714
chr16,15048757,15077468
chr16,26575662,26604640
chr16,34471453,34516914
chr16,54808797,54826919
chr16,66083123,66096813
chr16,72986795,74136097
chr16,78959294,78991043
chr16,79909423,79920472
chr17,6136551,6148088
chr17,6298696,6312807
chr17,18496295,18548418
chr17,31742992,31768946
chr17,40778450,40797461
chr17,44201377,44288579
chr17,53623011,53643377
chr17,54385345,54401990
chr17,62531480,62548061
chr17,66352357,66363490
chr17,78925650,79003390
chr18,136229,152412
chr18,13368112,13400350
chr18,27469719,27491657
chr18,38672850,38686823
chr18,47763332,47791995
chr18,51334315,51370238
chr18,54963055,54981613
chr18,66298973,66316978
chr18,70071180,70087962
chr18,71579404,71591196
chr18,74425772,74437995
chr18,75475350,75485548
chr18,76309227,76330388
chr18,76558517,76599592
chr18,77262155,77297922
chr19,6318202,6356508
chr19,6912061,6951983
chr19,10392224,10415339
chr19,15728104,15756699
chr19,16707878,16720248
chr19,21256802,21392852
chr19,21512809,21551852
chr19,21645236,21730123
chr19,29819034,29854818
chr19,50978394,51087357
chr20,1571092,1598094
chr20,2317491,2338323
chr20,31847464,31859534
chr20,40904045,40926012
chr20,59168070,59185192
chr21,31207719,31220453
chr21,35976824,35997157
chr21,39861973,39895880
chr21,41196756,41214345
chr22,43682434,43696171
chr22,48997562,49018233
chrX,73506344,73530792
chrX,88478935,88606443
chrX,88673858,88789954
chrX,88970029,89054395
chrX,90895008,90972200
chrX,91272257,91427083
chrX,91570047,91765314
chr1,4484321,4540795
chr1,8312583,8343870
chr1,39534692,39560110
chr1,64117538,64168032
chr1,73520916,73614514
chr1,81567343,81831533
chr1,93743435,93789148
chr1,149204399,149259404
chr1,159702028,159732886
chr1,169233963,169255390
chr1,200149496,200196581
chr3,5196943,5234726
chr3,10658015,10707938
chr3,20301355,20316071
chr3,124140130,124174337
chr3,126326105,126350632
chr3,127300798,127343902
chr3,164323220,164352408
chr3,194837733,194858399
chr4,305817,338851
chr4,62339681,62447331
chr4,70128401,70143794
chr4,93107485,93500721
chr5,403930,424691
chr5,2056423,2091631
chr5,20401275,20439345
chr5,84833755,84862870
chr5,168156159,168171471
chr6,257342,350608
chr6,107446439,107466765
chr7,46136581,46152028
chr7,56736669,56762101
chr7,94787642,94800085
chr7,98499647,98531883
chr7,109441201,109453898
chr7,157969902,158011682
chr8,31833651,31846000
chr8,66304659,66326018
chr8,72630047,72678692
chr8,96908043,96930816
chr8,134734809,134747806
chr8,135064802,135090340
chr8,135575625,135619454
chr8,142689118,142710110
chr9,29470436,29491872
chr9,79743824,79804214
chr9,93960135,93972994
chr10,21646962,21782842
chr10,54998016,55190742
chr10,55288650,55394132
chr10,96865082,96875702
chr10,113914106,113929627
chr11,42463028,42476163
chr11,49710850,49757755
chr12,34217489,34244933
chr12,79383383,79460171
chr12,80048890,80135755
chr12,111904865,111926773
chr12,129014885,129062605
chr13,22521566,22540666
chr13,33647055,33665058
chr14,20367368,20417849
chr14,95109141,95132918
chr16,26574495,26616685
chr16,26709541,26738343
chr16,27093038,27112911
chr16,54906896,54929584
chr16,60523485,60571207
chr16,62023352,62074466
chr16,78963546,78984795
chr17,6297943,6315178
chr17,44214889,44283364
chr18,77262155,77288532
chr19,16707878,16723051
chr19,21256802,21384438
chr19,29831542,29851284
chr19,57544490,57557852
chr20,59157135,59185192
chr21,15090617,15110074
chr21,39866894,39890056
chr22,17266394,17279101
chr22,24283005,24311237
chr22,26570313,26581639
chr22,29812512,29832223
chr22,38161442,38181117
chr22,47464257,47476265
chr22,49358966,49378255
chr22,51087265,51099432
chrX,88478935,88842456
chrX,91147219,91427083
chr1,72749849,72763358
chr1,243746651,243766551
chr1,246670841,246975022
chr2,10717715,10752956
chr2,34717657,34727855
chr2,91618896,91704724
chr2,95454076,95555448
chr2,106866478,106880083
chr2,108209984,108241084
chr2,130693922,130719942
chr2,130817328,130904912
chr2,146862086,146878398
chr3,908746,925460
chr3,1481177,1497653
chr3,101136462,101212540
chr3,120798586,120833869
chr3,162528619,162540478
chr3,195383131,195446910
chr4,10390111,10400656
chr4,60556270,60568428
chr4,60886692,60962421
chr4,76032314,76046524
chr4,103010746,103074466
chr4,162751490,162774033
chr5,935080,956671
chr5,20401275,20439345
chr5,55352771,55371023
chr5,67072720,67091185
chr5,130230709,130265485
chr5,144283506,144316906
chr5,156215526,156241201
chr5,168155312,168170696
chr6,253273,381137
chr6,32449524,32530286
chr6,73206804,73222581
chr6,102909094,102937341
chr6,103800767,103825516
chr6,117557337,117632253
chr6,160127255,160161675
chr7,67329522,67372229
chr7,151956455,151995344
chr8,7010869,7186634
chr8,48002096,48089531
chr8,64969775,64986070
chr8,135066697,135081147
chr9,69519618,69978010
chr9,78856590,78874126
chr9,127127811,127164485
chr9,132596032,132610604
chr10,58215279,58254598
chr10,118412008,118423572
chr11,3091233,3140196
chr11,7427810,7503395
chr11,55374021,55409350
chr11,88147312,88158411
chr12,7693400,7721402
chr12,55236664,55293775
chr12,131998474,132017487
chr13,29811793,29822424
chr13,48956190,48971566
chr13,52684645,52698010
chr13,77341223,77361362
chr14,24479698,24500989
chr14,58242233,58272215
chr14,106530353,106561429
chr14,106879820,106943822
chr15,71031833,71089690
chr15,90392154,90422684
chr16,33452726,33542828
chr17,585476,598546
chr17,6297943,6315178
chr17,9379552,9417974
chr17,16450163,16467291
chr17,16540299,16571504
chr17,37974709,37999070
chr17,62528666,62552699
chr18,4973995,4985470
chr18,10921788,10933599
chr18,14406970,14455339
chr18,30863305,30883877
chr18,41773496,41793150
chr18,54933041,54946525
chr18,61003122,61022326
chr18,63311961,63345799
chr18,63901751,63912142
chr18,76309227,76348362
chr19,772897,865406
chr19,1246647,1329639
chr19,6053395,6084992
chr19,6288358,6356508
chr19,29839842,29854458
chr19,36830300,36847486
chr19,47835459,47856336
chr21,15100091,15127363
chr21,42254175,42273967
chrX,8116697,8145721
chrX,8571136,8598153
chrX,15801283,15822764
chrX,43300037,43324624
chrX,90895008,90970606
chrX,91157606,91346186
chrX,91570047,91642141
chrX,91854275,91951616
chrX,104055240,104087947
chrX,126457743,126479778
chrX,149907040,149934117
chrX,150203018,150214670
chrX,153566597,153577012
chr1,9394009,9415845
chr1,10370391,10385471
chr1,63612282,63647200
chr1,178654038,178666281
chr2,91618896,91727980
chr2,95499398,95572962
chr2,99584493,99615320
chr2,106044080,106063043
chr2,130693922,130719942
chr2,130817328,130874864
chr3,162513081,162546217
chr3,195416642,195446910
chr4,103046963,103074466
chr5,800828,823758
chr5,109931477,109967651
chr5,132904480,132918122
chr5,168155312,168165399
chr7,4411210,4444001
chr7,77810869,78099585
chr7,83810145,83892998
chr8,79887142,79897429
chr8,96907407,96947893
chr8,104803858,104826559
chr9,17137685,17187032
chr9,69505935,69825628
chr9,118880012,118921758
chr9,132596032,132610604
chr11,55381327,55409350
chr12,126993861,127010727
chr12,131998474,132017487
chr14,67708709,67894608
chr14,73703748,73745375
chr15,20016317,20130129
chr15,24681171,24707305
chr15,44050101,44063859
chr15,88373259,88405042
chr16,78372835,78386072
chr17,16540299,16572262
chr17,41592914,41612521
chr18,32918570,32975112
chr19,29839842,29851565
chr19,48191728,48299561
chrX,6185761,6205518
chrX,10134940,10147103
chrX,30024405,30049108
chrX,42663303,42682635
chrX,89722771,89860433
chrX,90895008,90970606
chrX,91147219,91331402
chrX,91570047,91727188
chrX,91854275,92043529
chrX,99071603,99093310
chrX,101054682,101068175
chrX,102400915,102416145
chrX,103538225,103578014
chrX,113316191,113330952
chrX,114929892,114955273
chrX,132235878,132263565
chrX,149560888,149576763
chrX,149907862,149953334
chr1,1903713,1976767
chr1,6303768,6347236
chr1,15908392,15949010
chr1,16463585,16495758
chr1,18507370,18525249
chr1,23293134,23317703
chr1,25445471,25463851
chr1,25616285,25685832
chr1,29600843,29615916
chr1,33147144,33199367
chr1,34256735,34289361
chr1,41169394,41186749
chr1,41256188,41287853
chr1,48591588,48604061
chr1,50781494,50822686
chr1,81768651,81888960
chr1,85951223,85964235
chr1,96755468,96796639
chr1,106343399,106427783
chr1,149229087,149249435
chr1,160013854,160050392
chr1,174773258,174805010
chr1,175078900,175101982
chr1,191341398,191365990
chr1,203808686,203831261
chr1,214839026,214894686
chr1,219758954,219774109
chr1,224327899,224342013
chr1,227150267,227162310
chr1,248264061,248307197
chr2,16058035,16068213
chr2,34717657,34737045
chr2,91618896,91760958
chr2,130693922,130719942
chr2,144161031,144171574
chr2,166332602,166359851
chr3,15568219,15590420
chr3,162528619,162545704
chr4,26175346,26187028
chr4,55561674,55575494
chr4,60930506,60962421
chr4,62409144,62496687
chr4,93358952,93412956
chr4,144924575,144983239
chr5,46278213,46389261
chr5,104535155,104546117
chr5,168160543,168170696
chr5,171194239,171212869
chr6,285696,315197
chr6,28403604,28423145
chr6,94280453,94439962
chr6,98332860,98385548
chr7,33641608,33671053
chr7,51354673,51404524
chr7,77802246,78099585
chr7,101910452,101925338
chr7,109427637,109440911
chr7,131231033,131248089
chr7,141667411,141686694
chr7,144755225,144783846
chr8,6988457,7039841
chr8,68989145,69001175
chr8,125180388,125193556
chr9,2084565,2100016
chr9,26752500,26776151
chr9,34109210,34129195
chr9,69479866,69832709
chr9,79775456,79804214
chr9,100822390,100845768
chr9,114156139,114179606
chr9,132596032,132617809
chr10,32898844,32917853
chr10,77071484,77103299
chr10,95787978,95834916
chr10,114635846,114707393
chr11,73430602,73457698
chr11,90024140,90051446
chr11,130386220,130398447
chr12,22204419,22231051
chr12,32324149,32338755
chr12,58266216,58284555
chr12,62696824,62750768
chr12,65046627,65071910
chr12,80957786,80991535
chr13,35685980,35806666
chr13,59076912,59093462
chr13,64419180,64433309
chr13,69251479,69268230
chr13,77341223,77352943
chr13,114782088,114821380
chr14,73703748,73750817
chr14,106530353,106555909
chr16,22289599,22321567
chr16,33442552,33537592
chr16,47064526,47092771
chr16,55842343,55873974
chr16,56760962,56787670
chr16,61872380,61884664
chr16,75252307,75322486
chr16,76427814,76448757
chr16,77237410,77253966
chr16,78025079,78052642
chr16,88855948,88912899
chr17,6298696,6315178
chr17,16540299,16571504
chr17,35081876,35103462
chr17,35639976,35652311
chr17,37867734,37882980
chr17,41592914,41612521
chr17,68930800,68968022
chr18,136306,171458
chr18,4973995,4985470
chr18,8679296,8694294
chr18,21540191,21889676
chr18,24990938,25009084
chr18,34428202,34505452
chr18,34970196,34987640
chr18,65395311,65473860
chr18,75624277,75657142
chr18,77931047,77945180
chr19,19943911,19961214
chr19,24419364,24436778
chr19,29839842,29854458
chr19,43514176,43541407
chr19,46352303,46441979
chr19,46926668,46938310
chr19,48244570,48303399
chr19,50252483,50351744
chr21,15090617,15101046
chr22,38161442,38181117
chr22,48777395,48788504
chrX,2906157,2937748
chrX,5712134,5725782
chrX,22081698,22126673
chrX,69666311,69696749
chrX,74754263,74781210
chrX,74929097,74965625
chrX,89135662,89263367
chrX,91157606,91331402
chrX,91570047,91642141
chrX,91854275,92060777
chrX,101054682,101068175
chrX,101277184,101335000
chrX,102962182,102994916
chrX,116125344,116137908
chrX,117220717,117274170
chrX,132518487,132556326
chrX,147065424,147104147
chrX,153588524,153609881
chr1,9402404,9415845
chr2,34699316,34738020
chr2,46117915,46133175
chr2,49648929,49664617
chr4,86097210,86110862
chr5,800828,823758
chr5,10883730,10900033
chr5,46172360,46199423
chr5,168155312,168165399
chr7,77810869,78099585
chr7,91218873,91228875
chr9,99638262,99655535
chr9,105986204,105998782
chr9,135227242,135239645
chr14,67708709,67737233
chr14,106530353,106561429
chr14,106890797,106943822
chr15,24680381,24707305
chr21,15099273,15127363
chr22,33932357,34013807
chrX,91147219,91335411
chrX,91891110,92119324
chrX,139235493,139259705
chr21,1,13200000
chr20,17900001,25600000
chr8,62200001,66000000
chr12,5400001,10100000
chr21,42600001,48129895
chrX,76000001,84600000
chr8,1,146364022
chr7,54000001,58000000
chr9,137400001,141213431
chr11,48800001,51600000
chr16,1,7900000
chr19,1,6900000
chr22,48400001,49400000
chrX,76000001,84600000
chrY,3000001,15100000
chr9,137400001,141213431
chr14,104000001,107349540
chr16,1,7900000
chr19,1,6900000
chr20,58400001,63025520
chr22,48400001,49400000
chr20,27500001,63025520
chr12,1,133851895
chr22,1,51304566
chr12,1,133851895
chr20,27500001,63025520
chr5,28900001,149800000
chr12,1,133851895
chr20,27500001,63025520
chr12,1,133851895
chr12,1,133851895
chr13,73300001,101700000
chr15,1,19000000
chr13,73300001,101700000
chr12,1,133851895
chr22,1,51304566
chr1,150300001,155000000
chr1,211500001,214500000
chr3,36500001,39400000
chr4,44600001,48200000
chr4,101100001,107700000
chr5,82800001,92300000
chr6,33500001,36600000
chr7,104500001,107400000
chr10,61200001,64500000
chr14,58100001,64800000
chr15,59300001,63700000
chr16,74100001,79200000
chr17,6500001,10700000
chr17,61100001,62600000
chr19,32400001,38300000
chr20,56500001,58400000
