chr,start,end
chr5,104454855,104537653
chr5,135143451,135148416
chr5,5169545,46440100
chr5,57372252,99730247
chr5,99743099,135117724
chr5,135143451,135148416
chr5,135172229,180309624
chr5,738749,931799
chr5,155410445,155460612
chr5,119556787,119653934
chr5,783023,869095
chr5,45817630,46440100
chr5,119556787,119653934
chr5,135117725,135148416
chr5,135117725,135148416
chr5,97074223,97137279
chr5,135143451,135148416
chr5,783023,849437
chr5,45817630,46440100
chr5,119556787,119653934
chr5,783023,849437
chr5,119556787,119653934
chr5,801622,849437
chr5,119556787,119653934
chr5,155410445,155452881
chr5,7231645,7245544
chr5,135143451,135148416
chr5,151494678,151499003
chr5,151494678,151499003
chr5,151495150,151499003
chr5,114041302,114046307
chr5,135143451,135148416
chr5,140205374,140217732
chr5,135143451,135148416
chr5,8756086,8801627
chr5,155410445,155452881
chr5,135117725,135150954
chr5,155410445,155452881
chr5,140205374,140217732
chr5,20867891,20900840
chr5,135143451,135147748
chr5,135143451,135148416
chr5,135143451,135150954
chr5,135143451,135147748
chr5,135143451,135148416
chr5,135143451,135148416
chr5,135143451,135150954
chr5,158525321,158538205
chr5,158627953,158644537
chr5,97074223,97137279
chr5,110455492,110473792
chr5,97074223,97137279
chr5,110447788,110469738
chr5,135143451,135148416
chr5,97074223,97137279
chr5,110445328,110473792
chr5,97073410,97137279
chr5,110447788,110469338
chr5,135143451,135148416
chr5,135143451,135148416
chr5,135117725,135148416
chr5,155410445,155452881
chr5,135117725,135148416
chr5,155410445,155452881
chr5,135117725,135148416
chr5,155410445,155452881
chr5,135143451,135148416
chr5,155410445,155452881
chr5,155410445,155452881
chr5,135143451,135148416
chr5,135117725,135148416
chr5,68779,17565311
chr5,17708747,21301134
chr5,21610105,29355979
chr5,29516902,46440100
chr5,49751140,56024802
chr5,56303189,98836932
chr5,98869978,117404202
chr5,117425191,155404292
chr5,155460613,180837061
chr5,155410445,155452881
chr5,151495150,151499003
chr5,97074223,97125076
chr5,135143451,135148416
chr5,8756086,8801627
chr5,45960971,46440100
chr5,135117725,135148416
chr5,180053135,180144212
chr5,151494365,151499003
chr5,155410445,155421016
chr5,104454855,104537653
chr5,135117725,135148416
chr5,151494678,151499003
chr5,155410445,155452881
chr5,104461416,104537653
chr5,135117725,135148416
chr5,180045234,180144212
chr5,151495150,151499003
chr5,135143451,135148416
chr5,151495150,151499003
chr5,135143451,135147748
chr5,155410445,155460612
chr5,135117725,135148416
chr5,155410445,155452881
chr5,49497986,49622627
chr5,135143451,135148416
chr5,155410445,155452881
chr5,46019438,46440100
chr5,135143451,135148416
chr5,155410445,155452881
chr5,135143451,135148416
chr5,155410445,155452881
chr5,135143451,135148416
chr5,155410445,155452881
chr5,135143451,135148416
chr5,155410445,155452881
chr5,135117725,135148416
chr5,69342002,70409630
chr5,155410445,155452881
chr5,135117725,135148416
chr5,69342002,70496687
chr5,155410445,155452881
chr5,49477537,49622627
chr5,135143451,135148416
chr5,140197488,140210554
chr5,155410445,155452881
chr5,135117725,135148416
chr5,140197488,140210554
chr5,155410445,155452881
chr5,135117725,135148416
chr5,140205374,140217732
chr5,155410445,155452881
chr5,135117725,135148416
chr5,140205374,140217732
chr5,135143451,135148416
chr5,8756086,8800142
chr5,135143451,135148416
chr5,155410445,155421016
chr5,135143451,135148416
chr5,49477537,49622627
chr5,97074223,97125076
chr5,738749,854172
chr5,135143451,135146979
chr5,140205374,140217732
chr5,140205374,140217732
chr5,140205374,140217732
chr5,135143451,135147748
chr5,135143451,135148416
chr5,155410445,155460612
chr5,135143451,135148416
chr5,68779,784584
chr5,869096,46440100
chr5,49442478,63707082
chr5,63744145,117404202
chr5,117425191,133162082
chr5,133166096,135117724
chr5,135143451,135148416
chr5,135150955,140007520
chr5,140288466,150167998
chr5,150203581,180837061
chr5,59749545,59807100
chr5,140205374,140217732
chr5,151494678,151499003
chr5,10170990,10237967
chr5,10173241,10237967
chr5,10180558,10237967
chr5,151494678,151505340
chr5,49497986,49622627
chr5,106249117,106288586
chr5,140205374,140217732
chr5,106249117,106288586
chr5,135117725,135148416
chr5,140205374,140217732
chr5,106249117,106288586
chr5,140205374,140217732
chr5,49477537,49574119
chr5,7466786,7521560
chr5,7466786,7521560
chr5,7471631,7521560
chr5,7466786,7521560
chr5,7466786,7519743
chr5,7466786,7525525
chr5,7466786,7521560
chr5,7466786,7521560
chr5,7494830,7521560
chr5,7466786,7521560
chr4,10001820,10011437
chr4,63820937,63834640
chr4,9820367,9843358
chr4,116382972,116397567
chr4,34462486,34506156
chr4,9820367,9843358
chr4,10001820,10011606
chr4,69064676,69173198
chr4,10001820,10011606
chr4,69064676,69173198
chr4,10001820,10011606
chr4,69064676,69173198
chr4,10001820,10011587
chr4,69064676,69173198
chr4,150670732,156054413
chr4,34462486,34506156
chr4,10001820,10011437
chr4,157179668,157194147
chr4,63820937,63834640
chr4,9820367,9843358
chr4,69647620,70228248
chr4,10001820,10011606
chr4,69064676,69173198
chr4,10001820,10011606
chr4,9821533,9843358
chr4,69064676,69173198
chr4,34462486,34506156
chr4,10001820,10011587
chr4,63820937,63834640
chr4,52355613,52381109
chr4,69064676,69173198
chr4,10001820,10011606
chr4,162171679,162222371
chr4,10001820,10011587
chr4,157180480,157191465
chr4,69064676,69173198
chr4,69064676,69173198
chr4,34462486,34506156
chr4,10001820,10011587
chr4,34462486,34506156
chr4,9820367,9843358
chr4,69064676,69173198
chr4,69064676,69173198
chr4,69064676,69173198
chr4,69064676,69173198
chr4,69064676,69173198
chr4,69064676,69173198
chr4,69064676,69173198
chr4,10001820,10011587
chr4,63820937,63834640
chr4,10001820,10011271
chr4,34462486,34501287
chr4,63820937,63834640
chr4,10001820,10011271
chr4,34462486,34501287
chr4,63820937,63834640
chr4,161277506,161302628
chr4,9820367,9843358
chr4,9999478,10011606
chr4,157179668,157191465
chr4,9820367,9843358
chr4,9820367,9843057
chr4,8944952,9095677
chr4,10001820,10011271
chr4,21657736,21679799
chr4,36583697,36613184
chr4,52355613,52381109
chr4,9820200,9843665
chr4,10001820,10011271
chr4,21657736,21679799
chr4,36583697,36613184
chr4,21657736,21679799
chr4,36583697,36613184
chr4,52355613,52381109
chr4,10001820,10011437
chr4,10001820,10011271
chr4,52355613,52381109
chr4,9999684,10011271
chr4,34462486,34501287
chr4,82909519,83113606
chr4,34462486,34499424
chr4,9820367,9843358
chr4,82912561,83108261
chr4,34462486,34501287
chr4,9820367,9843358
chr4,82912561,83108261
chr4,69064676,69173198
chr4,69064676,69173198
chr4,69064676,69173198
chr4,10181966,10401827
chr4,10181966,10371735
chr4,10187079,10348659
chr4,4157075,4216036
chr4,10184313,10401827
chr4,10181966,10371735
chr4,10211017,10371735
chr4,10212459,10335223
chr4,10181966,10371735
chr4,10181966,10401827
chr4,116387608,116401258
chr4,34462486,34506156
chr4,9235403,9239589
chr4,9820367,9843358
chr4,69064676,69163188
chr4,9235403,9246575
chr4,4113697,4194366
chr4,9820367,9843358
chr4,69064676,69173198
chr4,116387608,116397567
chr4,9235403,9239589
chr4,9575969,9582264
chr4,9820367,9843358
chr4,69064676,69173198
chr4,111826765,111840504
chr4,34462486,34501287
chr4,9235403,9246575
chr4,4113697,4199110
chr4,9820367,9843358
chr4,69064676,69173198
chr4,34456033,34506156
chr4,9820367,9843358
chr4,91826058,92146435
chr4,34462486,34506156
chr4,9820367,9843358
chr4,9820367,9843358
chr4,34462486,34506156
chr4,9820367,9843358
chr4,34462486,34506156
chr4,34462486,34506156
chr4,9821032,9843358
chr4,52355613,52381109
chr4,9575871,9582264
chr4,9820367,9843358
chr4,63723023,63859534
chr4,34456033,34506156
chr4,63807777,63834640
chr4,9820367,9843358
chr4,70736767,70754701
chr4,9820367,9843358
chr4,34462486,34506156
chr4,9820367,9843358
chr4,10001820,10011271
chr4,123413720,124418903
chr4,34462486,34506156
chr4,10001820,10011271
chr4,123413912,124425637
chr4,116382972,116397567
chr4,9820367,9843358
chr4,116382972,116397567
chr4,9820367,9843358
chr4,34456033,34501287
chr4,10001820,10011437
chr4,157179668,157191465
chr4,9821032,9840635
chr4,69064676,69173198
chr4,10001820,10011587
chr4,9821032,9840635
chr4,162171679,162223074
chr4,34456033,34501287
chr4,63807777,63837897
chr4,34462486,34501287
chr4,9820367,9843358
chr4,9820367,9843358
chr4,9820367,9843358
chr4,34462486,34506156
chr4,10001820,10011587
chr4,63820937,63834640
chr4,63807777,63834640
chr4,34462486,34501287
chr4,9820367,9840635
chr4,52355613,52381109
chr4,34462486,34506156
chr4,10001820,10011271
chr4,9820708,9840635
chr4,34456033,34501287
chr4,10001820,10011437
chr4,9818675,9843358
chr4,34462486,34506156
chr4,10001820,10011271
chr4,9821032,9843332
chr4,10001820,10011587
chr4,10001820,10011587
chr4,52355613,52381109
chr4,101792712,101834040
chr4,34462486,34501287
chr4,9821032,9841340
chr4,10001820,10011271
chr4,69064676,69173198
chr4,10001820,10011587
chr4,69064676,69173198
chr4,34462486,34506156
chr4,10001820,10011587
chr4,10001820,10011271
chr4,9819752,9843665
chr4,52355613,52381109
chr4,9820367,9843358
chr4,64370726,64396168
chr4,10001820,10011437
chr4,9820367,9843358
chr4,24969740,25528576
chr4,34462486,34506156
chr4,9820367,9843358
chr4,69072184,69173198
chr4,138312345,138347983
chr4,9820367,9843358
chr4,9820367,9843358
chr4,9819489,9843358
chr4,35516218,35536348
chr4,92499957,92505468
chr4,34462486,34501287
chr4,10001820,10011606
chr4,10001820,10011606
chr4,34462486,34506156
chr4,9820367,9843358
chr4,9820367,9843358
chr4,25578717,25593163
chr4,66271825,66311570
chr4,34456033,34506156
chr4,9820367,9843358
chr4,138312345,138347983
chr4,10001820,10011587
chr4,57748501,57795402
chr4,10001820,10011587
chr4,57748501,57795328
chr4,9820367,9843665
chr4,69064676,69173198
chr4,9820111,9843895
chr4,34462486,34501287
chr4,69036459,69173198
chr4,69064676,69173198
chr4,9820200,9843358
chr4,34462486,34501287
chr4,69036459,69172329
chr4,34456033,34501287
chr4,9999478,10011271
chr4,34462486,34501287
chr4,69064676,69173198
chr4,10001820,10011587
chr4,10001820,10011606
chr4,92146296,92161217
chr4,9999478,10011936
chr4,39081547,39464805
chr4,9820367,9843358
chr4,52355613,52381109
chr4,9820367,9843358
chr4,9820367,9843358
chr4,10001820,10011587
chr4,34462486,34501287
chr4,10001820,10011606
chr4,34462486,34501287
chr4,9999684,10011587
chr4,34462486,34501287
chr4,45495095,46329924
chr4,10001820,10011606
chr4,34462486,34501287
chr4,52355613,52381109
chr4,10001820,10011606
chr4,34462486,34501287
chr4,10001820,10011606
chr4,34462486,34501287
chr4,10001820,10011587
chr4,10001820,10011664
chr4,34462486,34499424
chr4,9820367,9840635
chr4,10001820,10011587
chr4,34462486,34501287
chr4,34462486,34501287
chr3,194357874,194367847
chr3,163992512,164108624
chr3,163995378,164102076
chr3,194358433,194367847
chr3,65169367,65189725
chr3,177373493,177394910
chr3,174725029,174772718
chr3,174730837,174782360
chr3,174725029,174771975
chr3,194619171,194635288
chr3,174725029,174766043
chr3,53003102,53035677
chr3,90352749,90576572
chr3,192548087,192554262
chr3,163995378,164108624
chr3,65166888,65190844
chr3,65169367,65187636
chr3,163995378,164108624
chr3,168482951,168622364
chr3,168706557,168910029
chr3,192548087,192554262
chr3,194358433,194367847
chr3,90396085,90576572
chr3,163995378,164108624
chr3,168462370,168641671
chr3,168723633,169020358
chr3,192543909,192554262
chr3,194358433,194367847
chr3,163995378,164108624
chr3,168482951,168622364
chr3,168723633,168935198
chr3,192548087,192554262
chr3,194358433,194367847
chr3,4102817,4142766
chr3,192543909,192552678
chr3,163995378,164108624
chr3,22537242,22583491
chr3,194358433,194367847
chr3,4218603,4251680
chr3,163995378,164108624
chr3,4218603,4251680
chr3,163995378,164108624
chr3,163995378,164102076
chr3,194358433,194369555
chr3,192543909,192552678
chr3,163995378,164102076
chr3,163995378,164108624
chr3,163995378,164108624
chr3,163995378,164108624
chr3,4218603,4251680
chr3,163995378,164108624
chr3,194353144,194376198
chr3,4218603,4251680
chr3,163997932,164102076
chr3,4218603,4251680
chr3,163995378,164108624
chr3,194358433,194367056
chr3,89467257,89523199
chr3,192548087,192554262
chr3,163995378,164108624
chr3,89467257,89523199
chr3,163995378,164108624
chr3,192548087,192554262
chr3,163995378,164102076
chr3,192543909,192552678
chr3,163368523,163439370
chr3,194358433,194367847
chr3,163995378,164108624
chr3,163612688,163625169
chr3,192543909,192554262
chr3,163995378,164108624
chr3,163612688,163625169
chr3,163995378,164108624
chr3,163612688,163625169
chr3,192543909,192554262
chr3,129866097,129895407
chr3,139249764,139327335
chr3,192542017,192552678
chr3,194358433,194367847
chr3,129847488,129895407
chr3,139253843,139326166
chr3,192543649,192552678
chr3,163996450,164078452
chr3,166523811,166599203
chr3,194353144,194376198
chr3,194353144,194376198
chr3,36496,5508023
chr3,5515509,9907153
chr3,10217071,12437024
chr3,12456204,20282065
chr3,20297024,23056142
chr3,23235472,25805708
chr3,26413468,32067876
chr3,32082956,33901129
chr3,34158238,48850324
chr3,50419856,75437125
chr3,75820823,88168323
chr3,88459962,90576572
chr3,95019981,129635683
chr3,129671034,129998832
chr3,130631712,131330838
chr3,131379963,144849520
chr3,145362129,163995377
chr3,164109280,164199399
chr3,164207237,191218155
chr3,191227316,194357873
chr3,194369556,198796822
chr3,194358433,194367056
chr3,194358433,194367847
chr3,31778546,31814288
chr3,163995378,164108624
chr3,194358433,194367847
chr3,31779847,31814288
chr3,163995378,164108624
chr3,194358433,194367847
chr3,31778546,31814288
chr3,163995378,164108624
chr3,194358433,194367847
chr3,31779847,31814246
chr3,163995378,164108624
chr3,194358433,194367847
chr3,31779847,31814246
chr3,163995378,164102076
chr3,194358433,194367056
chr3,31779847,31814246
chr3,163995378,164102076
chr3,31779847,31814246
chr3,163996450,164102076
chr3,194358433,194367056
chr3,31778546,31814288
chr3,163995378,164108624
chr3,31779847,31814288
chr3,163995378,164108624
chr3,194358433,194367847
chr3,194358433,194367847
chr3,194358433,194367847
chr3,37954064,37965104
chr3,12302432,12418658
chr3,194358433,194367056
chr3,194358433,194367847
chr3,152997281,153033592
chr3,163995378,164108624
chr3,152997281,153033592
chr3,163995378,164108624
chr3,152997281,153033592
chr3,152992948,153033592
chr3,163995378,164108624
chr3,129847488,129894714
chr3,192542017,192552678
chr3,129866097,129894714
chr3,192543909,192552678
chr3,194358433,194367056
chr3,53003102,53035677
chr3,174730837,174766043
chr3,192535891,192552678
chr3,194358433,194367847
chr3,36225836,36319810
chr3,192543909,192554262
chr3,194358433,194367847
chr3,163996450,164093858
chr3,194358433,194367847
chr3,163995378,164108624
chr3,177373493,177394910
chr3,192531157,192552678
chr3,163995378,164108624
chr3,177373493,177394910
chr3,192531157,192552678
chr3,75510258,75688880
chr3,174722148,174772718
chr3,194358433,194367847
chr3,163996450,164108624
chr3,192543649,192552678
chr3,163995378,164102076
chr3,192543909,192552678
chr3,163995378,164108624
chr3,163612688,163625169
chr3,194358433,194367847
chr3,163612688,163625169
chr3,194358433,194367847
chr3,194358433,194367847
chr3,194358433,194367847
chr3,163995378,164108624
chr3,163995378,164108624
chr3,163995378,164108624
chr3,163992512,164108624
chr3,194358433,194367847
chr3,194358433,194367056
chr3,163995378,164108624
chr3,192543909,192554262
chr3,194360737,194367847
chr3,192543909,192554262
chr3,1758335,1764514
chr3,163612688,163625169
chr3,89467257,89523199
chr3,192543909,192552678
chr3,194358433,194367847
chr3,194358433,194367847
chr3,163612688,163625169
chr3,90352749,90576572
chr3,192543909,192554262
chr3,101834387,101940950
chr3,192543909,192554262
chr3,129866097,129899983
chr3,192543909,192552678
chr3,163995378,164108624
chr3,1757525,1763100
chr3,3931902,4124176
chr3,8795733,8829136
chr3,8801397,8856713
chr3,163995378,164108624
chr3,192543909,192554262
chr3,163995378,164108624
chr3,163995378,164108624
chr3,192535891,192554754
chr3,190846789,190852202
chr3,167533111,167870755
chr3,194358433,194367847
chr3,167533111,167870755
chr3,45209537,45264719
chr3,167533111,167824311
chr3,194357874,194367847
chr3,65166888,65189725
chr3,65169367,65189725
chr3,65166888,65189725
chr3,83148801,83950290
chr3,65169367,65189725
chr3,65169367,65189725
chr3,65166888,65189725
chr3,65166888,65189725
chr3,65166888,65189725
chr3,65169367,65189725
chr3,163996450,164108624
chr2,4189657,4201293
chr2,620071,621606
chr2,21214230,23085292
chr2,97600669,97606312
chr2,130511850,130672601
chr2,131867719,131903593
chr2,34553317,34589980
chr2,34553317,34582939
chr2,4189657,4206622
chr2,34553317,34582939
chr2,4191254,4201293
chr2,97600669,97606612
chr2,34553317,34589980
chr2,4191254,4206622
chr2,97600867,97606312
chr2,34553317,34582939
chr2,4191795,4201293
chr2,97600669,97606312
chr2,34554236,34582939
chr2,4189657,4235188
chr2,97600867,97606312
chr2,34553317,34589980
chr2,88923898,89916665
chr2,97102785,97385822
chr2,88923898,89916665
chr2,620071,622925
chr2,91293641,91689316
chr2,97102785,97385822
chr2,88928239,89916665
chr2,97102785,97385822
chr2,34553317,34589980
chr2,4189657,4201293
chr2,97600867,97606312
chr2,34553317,34589980
chr2,34544588,34593074
chr2,620071,622925
chr2,10223193,10249209
chr2,620071,622101
chr2,34554236,34592120
chr2,4191254,4201293
chr2,620071,621642
chr2,18771356,18893297
chr2,97600669,97606312
chr2,212895614,212900513
chr2,13449136,14251646
chr2,13454224,14251646
chr2,232912604,233011377
chr2,13449136,14251646
chr2,13454224,14251646
chr2,232917233,233011377
chr2,10223193,10249209
chr2,212895614,212900163
chr2,97600669,97606312
chr2,212895614,212900163
chr2,97600669,97606612
chr2,212895614,212900443
chr2,51774162,51781710
chr2,97600806,97606312
chr2,212895614,212900163
chr2,242565829,242710266
chr2,620071,622925
chr2,34553317,34592120
chr2,4191795,4206622
chr2,620071,621759
chr2,45164824,45181910
chr2,97600669,97606235
chr2,34553317,34589980
chr2,14622521,14627062
chr2,76848493,76978219
chr2,34553317,34589980
chr2,14622521,14627062
chr2,76848493,76978219
chr2,34553317,34589980
chr2,14622521,14627062
chr2,76848493,76978219
chr2,34554236,34592120
